Pioggia,Temperatura,Velocità Vento,Stagione,Condizione Meteorologica,Mese,Ore di Sole,Visibilità,Allerta Tempesta,Predict
55.16306816305492,34.45130860132588,76.60639579847658,Estate,Nuvoloso,Settembre,9.45446551542131,4.183948081598647,True,13.72736663316109
42.484533397397335,7.399168994665402,37.57854552929473,Estate,Sereno,Settembre,17.58709472549833,,False,6.978802824949614
59.08648799301203,27.58756936667116,35.91875745773551,Inverno,Nuvoloso,Agosto,17.10002757191345,4.068347166862742,True,16.5416926628302
41.682843853739726,-3.001887383835406,19.361184980211277,Inverno,Nuvoloso,Gennaio,16.641807487318964,9.216046639561599,False,
55.75209895745059,22.139292640184244,48.090996135080545,Autunno,Nuvoloso,Settembre,,3.4200766870405586,True,13.013107970037336
62.04031499877526,-13.991239371645447,36.03912530963046,Primavera,Nuvoloso,Ottobre,19.492151364852113,9.437777812498112,False,4.616778657298374
37.70474994066644,25.808674173094175,67.19366631255532,Estate,Piovoso,Dicembre,,9.246055492589981,True,8.584185608806008
37.78175508117849,-8.42237309954732,0.3122517813118453,Primavera,,Maggio,4.879053188866042,7.849983908361038,False,5.008413908240318
57.482060976549256,,33.27686477753898,Estate,Sereno,Luglio,23.85197200884622,5.326393548704129,True,17.75623881595296
55.61749773466152,19.387685785957657,89.18147463367787,Inverno,Nuvoloso,Luglio,0.13296991569880312,9.251850391906967,True,8.061657819351813
32.782864731711115,21.637918739932104,86.71440568211078,Inverno,,Giugno,11.620167231944116,4.928201063127183,False,4.416508000110775
43.2836536256703,12.018860963634253,76.52416042512964,Inverno,Sereno,Ottobre,13.83530468725996,0.1297195168964682,False,4.64997297171137
39.871890438600445,18.348918778452056,77.58161044914927,Autunno,Piovoso,Marzo,14.986299582784733,3.282719819824833,False,-0.5714604971493069
59.29887108844143,10.878136762715364,12.024559813370372,Autunno,Sereno,Giugno,19.042958654946602,5.356552485373004,True,13.950759265165859
28.99741020442827,-16.42276083072572,30.13835750745828,Estate,Nuvoloso,Novembre,23.817805896694612,9.46632708548803,False,-2.1211819590778904
41.83193389646359,-3.566390712307772,53.498482943527904,Estate,Piovoso,Aprile,0.8133851258931708,,False,1.9666212712475954
53.68835805110622,27.91140824867582,66.7554570168158,Primavera,Nuvoloso,Ottobre,16.098253722434166,8.535991565676158,True,12.445548383142409
43.29105081727763,31.535352537561337,98.23576430736095,Primavera,Sereno,Maggio,6.583123537278613,7.684853442884042,True,8.305239493987829
79.76787255873798,0.8956372979011142,85.60942837910999,Primavera,Sereno,Novembre,23.85197200884622,1.0985675284669838,True,12.759256510047368
34.51979978754473,18.994066240103223,39.10266351474032,Estate,Sereno,Dicembre,20.24253458718406,5.720357707056921,True,8.71191347806588
57.16491199392256,-19.502827105445256,40.03727026487781,,Sereno,Agosto,6.064335253474761,3.1405386720121573,False,1.6184072406631538
58.02673056662554,1.1017429133483674,48.80433670637593,Autunno,Sereno,Maggio,15.03221246189494,1.0454652425140876,False,7.085435316692025
54.622013303939845,-14.026509737110167,60.92006301680555,Primavera,Sereno,Agosto,18.506269364897975,8.199303644267712,False,0.6344434379743629
33.55181274387582,9.94503336771816,80.80581926327577,Inverno,Sereno,,12.189112487966547,9.77686514490185,False,1.653290632763036
64.76144384682728,-1.4838118683678623,87.46342332646101,Estate,Sereno,Ottobre,20.637156875983244,9.184771024527713,False,3.780802876208997
47.65799179997329,17.08015238868245,63.56441230884807,Autunno,Sereno,Febbraio,23.85197200884622,4.219864988863311,True,8.329202845714585
44.11349287955588,26.719031026624656,9.515183375819669,Primavera,Nuvoloso,Settembre,1.138896630662943,2.9930096136329407,True,15.896889546316606
48.80429778692368,-11.074639073324583,96.66823050531396,Autunno,Sereno,Novembre,,0.10758858410016225,False,-3.1983552151440366
44.41053303425974,23.48973765543454,95.98310247925576,Inverno,Sereno,Dicembre,22.398777960382247,6.097628498483795,False,6.370717655556734
60.54118347727264,-18.383287412906565,17.45045310921651,Estate,Piovoso,Gennaio,23.85197200884622,9.256594005463771,False,4.868205160660908
62.790709006492754,39.13825200049238,94.8955870050028,Estate,,Gennaio,2.1066612652040844,4.352098780861442,True,14.830058700945985
,,31.063512460880695,,Sereno,Marzo,14.560710745486581,2.8043132307724883,True,15.446299883452205
,10.627947986057425,51.22462995500372,Autunno,Sereno,Gennaio,8.755849955595275,2.472328665270924,False,15.182370781965432
35.94322602950186,4.851934191113692,55.78711327089722,Inverno,Sereno,Ottobre,,,False,3.1055141361447562
39.81039151935116,34.91447823497832,10.695798149884773,Autunno,Sereno,Dicembre,5.302609902883144,2.400107835043468,,17.396841959375255
46.131133348494366,35.410359653576606,,Primavera,Sereno,Maggio,8.547116598547046,3.5794101719474467,,12.029181468713725
60.564313181847325,-0.2932952754927278,8.41213481909946,Autunno,Sereno,Gennaio,7.461875771321988,6.272940819863475,True,11.2136605718117
,1.844483394930215,23.328716472519694,Primavera,Piovoso,Maggio,21.338884092551346,5.994008068116349,False,7.59209647313882
55.39305435487455,-18.8336317341837,87.40108806624896,Inverno,Nuvoloso,Luglio,23.767700745741625,0.18957622290013743,False,-3.2715874559050953
56.04745850605706,8.174116318043133,59.916862251114544,Estate,Sereno,Dicembre,8.930696617625852,6.772937640166195,False,7.690040371512897
40.526687234996544,-5.89356875742773,9.787685836787896,Primavera,Sereno,Agosto,10.49395019433744,2.9785577401630348,False,5.368498236092201
57.082186071426534,-12.228283171064607,85.60942837910999,Inverno,Sereno,Giugno,22.18231246053098,4.858705643710012,False,-0.9131354887323857
48.73347391266325,15.369107628024295,30.581167831033262,Autunno,Nuvoloso,Febbraio,14.18395241319191,8.426197197340908,True,11.329310287836611
55.4547554507793,-16.68012719867605,60.18833829094849,Autunno,Nuvoloso,Febbraio,11.440274208069187,9.933519245274578,False,0.09807910145819829
36.75990144404298,1.121801959588975,65.20057293337645,Inverno,,Dicembre,6.1828996950476585,7.590308898303882,False,1.208463583347644
68.83133766432081,23.588797283354744,80.77238805003472,Estate,Piovoso,Luglio,18.676506559014584,1.7767689538548737,True,12.78566791286711
18.354759946696724,-5.079785387721817,24.373386294370402,Inverno,Sereno,,8.402732274536495,6.305989741768605,False,-0.2503222564142402
34.31045383089125,15.84031728001547,81.37377127043467,Autunno,Piovoso,Ottobre,21.567223370318246,5.89452113049013,False,3.5068088231394214
56.26305059946995,22.06497701943519,,Inverno,Piovoso,Marzo,23.23102502034399,0.5667137539329326,True,16.50553183528916
50.24279747827403,8.936661564645235,75.3620856596375,Primavera,Nuvoloso,Luglio,2.5788413779639816,1.9238855103890884,False,5.203349399084626
61.37637630103585,3.788682486722003,37.83622934215276,Estate,Nuvoloso,Agosto,22.532263263895146,4.602516808823742,True,9.648257072008494
74.24878124538557,-10.510838143569767,51.49983111345136,Primavera,Sereno,Luglio,21.33735520759456,8.067492521440947,False,6.556521694661049
43.3980732910684,25.418406936633467,35.17829379650214,Primavera,Nuvoloso,,0.49852225470621025,0.38026543206655883,True,12.797307359553503
57.51057107856733,-2.349935293504842,42.61730518061903,Primavera,Sereno,Agosto,9.364989692912953,2.3594960647094854,,6.545403109600112
62.62243798880822,-3.859713101531657,1.1259544274431987,Autunno,Piovoso,Giugno,23.85197200884622,9.275405131462144,True,
40.81103330602174,-18.19448743716344,45.6401519061029,Inverno,Piovoso,Settembre,3.0163850100502314,4.7704862977193425,False,15.182370781965432
56.968609865795536,18.348918778452056,89.31929067859716,Inverno,Piovoso,Luglio,5.175319171958384,9.278219182934084,False,
55.996593092596015,,92.40098544037014,Primavera,Nuvoloso,Aprile,,5.0085757875414245,False,6.980290163247188
41.34136321368993,,70.94892452600719,Autunno,Nuvoloso,Febbraio,5.311192512456997,1.8081475285283166,False,-0.45957322738022754
43.11039532060054,-19.47053768491719,80.42776665678869,Autunno,Sereno,Ottobre,18.19061465278801,0.5677818368382459,False,-5.231858907033919
41.44397215992067,29.34833248324565,,Estate,Nuvoloso,Giugno,11.038649520416737,2.5965347310285694,True,13.118728564760556
36.18850147619605,10.798447078861404,0.7476099910708522,Autunno,Nuvoloso,Luglio,0.5810158788932309,2.747427100769487,True,10.432473419790547
57.20518153250899,9.466786615529966,32.77758795754975,Estate,Sereno,Ottobre,2.661514583225621,4.013056984518924,True,11.023313495405812
79.76787255873798,13.039910689008579,6.222328128955256,Autunno,Nuvoloso,Febbraio,0.023187179262688318,7.7417096682722395,True,17.07688883971844
52.858001254177054,,37.49996185424607,Inverno,Piovoso,Gennaio,11.074589095982025,4.63880068408835,False,5.190107671143935
29.959660891417094,22.790759376692748,4.335327190629245,Estate,Nuvoloso,Aprile,4.387834607738494,0.19220606432890364,True,12.415627272228319
45.39945199708923,-12.751547846758625,71.38301967233815,Inverno,Sereno,Gennaio,13.892274490735915,1.1495887909100888,False,-1.843875921843555
56.773607543620074,28.363675272074254,92.98445881698558,Autunno,Piovoso,Dicembre,13.526484071862171,,True,10.595378208647732
47.33076783484245,-18.859069470491857,45.76326939781414,Autunno,Sereno,Gennaio,13.630407813776667,9.671779364667302,False,-0.7378942139604814
55.36354031362615,29.915390647720216,8.952610069056355,Inverno,Piovoso,,15.364575892195951,5.52263819400612,True,19.192064250135658
47.4416269355048,-6.81234096527197,42.153578017331625,Primavera,Nuvoloso,Gennaio,21.13077034993222,9.656489201196232,False,3.2392652957862076
62.11350150407034,-5.783875520794483,94.62948311360209,Inverno,Nuvoloso,Luglio,2.188055703377107,1.0758887363388359,False,1.2645893332155156
49.38271400376874,28.094214142315053,41.2357796834626,Inverno,Sereno,Maggio,5.881939727012988,5.514994090078687,True,14.221229075102002
59.271044317332894,-8.040723882708047,28.14751271279732,Autunno,Sereno,Novembre,11.082893686589806,7.152232436642497,False,6.6572404273744334
46.52459219737693,39.60562160940932,95.8143066325121,Autunno,,Gennaio,6.685048501416691,2.5795760767407683,,
55.40521854920355,-3.2230156675789026,93.68073567907429,,Piovoso,Ottobre,10.187713352297507,6.878886558457421,False,0.7660654416596118
58.466479284295374,-16.464259413978514,5.565382465579516,Autunno,Nuvoloso,Dicembre,17.848985516298704,7.523239518975413,False,6.22747978610757
47.21881508395459,24.39880891677639,11.79722123774274,Autunno,Nuvoloso,Giugno,14.417035110539658,8.50202042466893,True,15.61368356804956
67.91182895163007,-18.039765091059024,3.1557859623091433,Primavera,Sereno,Luglio,7.203002219036866,7.786505934551026,False,7.864857666777395
69.01814432556354,-14.672495387059254,90.27169107561222,Autunno,Sereno,Gennaio,23.85197200884622,6.277052886740653,False,0.4047111414337088
61.074458762931016,,97.42098003075644,Primavera,Nuvoloso,Luglio,4.838678010021686,0.952568789437177,False,15.182370781965432
53.55517586269453,16.203433967260345,,Estate,Nuvoloso,Agosto,22.914143086504364,5.79219661292722,False,7.0622853138416115
43.312685648741585,-15.351236247799102,0.39801912925228056,Primavera,Piovoso,Febbraio,23.85197200884622,0.8461630343687621,False,4.027364342483359
64.83229660406485,-14.268471359437406,30.85502007259834,,Piovoso,Aprile,10.566191592347138,0.7689521763024532,False,5.610415905721917
49.06399508234352,18.198974675625273,49.69670312010055,Autunno,Piovoso,Gennaio,22.73174491660908,2.8527983059942064,,10.332821107146229
54.90498264645556,23.870017611966205,72.70613573761942,Estate,Piovoso,Settembre,9.774313125140523,7.587407940480117,True,10.891388239119031
43.69765511863379,5.149497826328407,14.45675454677926,Inverno,Sereno,Giugno,9.630532542309538,4.497464300412561,True,15.182370781965432
53.04653349785341,-3.849074641878378,51.36385701922909,Primavera,,Giugno,15.182076083478496,,,4.32819860508426
34.06189748405019,-16.467577628311318,41.19469162991928,Primavera,Piovoso,Aprile,19.12159174161522,1.839130993206286,False,-2.2373629546752847
69.97437737311286,18.191523277228782,43.36666625512491,Primavera,Sereno,Aprile,5.698014152084018,9.948348756811658,True,15.125665832278715
58.010970911984,6.126855188797883,32.95071710200283,Inverno,Sereno,Novembre,20.112383989728205,1.1510645296211008,True,10.185179028835883
68.64339336471292,13.223405393645336,91.08900415496669,Inverno,Piovoso,,,8.883212363839203,True,8.626799875539517
50.923447539774756,31.021675783120997,35.61990241074621,Inverno,Sereno,Ottobre,17.13137037989552,9.46632708548803,True,15.96920200181663
,37.00283286169929,81.44037695329595,Primavera,Sereno,Novembre,12.206442392888889,7.725764240091781,True,13.93776640174194
62.13422455017967,17.941487860690557,93.06087813975313,Autunno,Sereno,Aprile,22.689746648548905,3.5915346963104113,True,8.533203454267786
56.39317697620535,26.726129062819062,18.85892503281683,Estate,Piovoso,Novembre,13.649796404866663,5.490351828510506,True,17.43058161080511
60.43487340758891,34.45094484723597,49.21896720793056,Inverno,Piovoso,Maggio,23.161386706300668,9.988389349971461,True,17.540361414895514
