Punteggio Esame,Ore di Studio,Assenze,Anno di Studio,Media Voti,Ore di Lezione,Facoltà,Età,Tipo di Corso,Successo Accademico,Predict
51.74387855742095,,4.40681872446156,1.0,27.0,12.0,,23-27,Pratico,False,52.30522170165675
81.24315074279312,508.4480794851585,6.876701445701439,3.0,24.0,16.0,Arte,28-32,Pratico,,227.06450687233118
45.77731212732861,760.6002802370526,1.9781971054674088,3.0,19.0,11.0,Economia,23-27,Teorico,True,317.77548602247293
70.70962183187085,706.4916977790044,10.966684316414831,1.0,24.0,11.0,Economia,18-22,Teorico,True,302.7128972295215
67.48160376046198,939.7266478919574,3.9418650870479484,1.0,20.0,,Arte,23-27,Pratico,True,395.74095377621677
90.3609706823221,932.3658865189021,5.497680274311085,3.0,23.0,13.0,,28-32,Teorico,True,399.50487778482636
73.00782765363743,810.5562548472807,1.5391698128451017,2.0,19.0,9.0,Medicina,23-27,Teorico,True,345.970933253719
89.34693104153715,308.82563729582193,3.765456723166049,4.013719932992367,21.0,14.0,Arte,28-32,Teorico,False,149.9577885584733
74.81840342024333,499.54989819992943,0.9090196770656203,5.0,18.0,12.0,,23-27,,True,222.17457833833822
123.20151707814887,380.0151087983845,0.0,1.0,28.0,17.0,Economia,18-22,Pratico,False,167.50461744428765
74.49890930401878,409.7798206797573,4.800778658682656,3.0,19.0,21.0,Medicina,28-32,Pratico,False,185.78152319724032
88.33709436801031,971.7669516535353,6.698773840578106,2.0,21.0,21.0,Arte,23-27,Pratico,True,414.5380315877594
71.75969907671293,513.8949673282544,7.128661717325244,1.0,25.0,13.0,Ingegneria,18-22,,True,226.37303048258318
81.05752333943106,640.40299590542,,1.0,16.0,18.0,Ingegneria,18-22,Teorico,True,279.80467695421464
52.94130702027275,60.162926254614504,,3.0,19.0,,,23-27,Pratico,False,39.39731661694418
79.37323924684296,111.9994538864284,4.4069555089510954,3.0,28.0,13.0,Giurisprudenza,18-22,Teorico,False,68.17105777772913
73.73333107695423,517.2347293249962,7.70243645264709,2.0,21.0,17.0,Ingegneria,18-22,Pratico,True,228.24364740782005
71.38146010436635,250.92862440957876,9.83973437786594,1.0,22.0,13.0,Economia,28-32,Teorico,,433.18002085591365
84.29017918110385,293.55123148110454,7.762580856709013,4.0,14.0,17.0,Arte,18-22,Pratico,False,141.93128826110208
72.02138738333166,148.06354550043176,4.279688873494161,3.0,20.0,14.0,,23-27,Teorico,False,80.40386552782277
76.26397852776428,289.76207228230544,8.960889525737159,2.0,14.0,,Ingegneria,28-32,,False,137.88793351867776
62.99133331719048,594.4098049629954,4.371313395855093,4.0,20.0,15.0,Medicina,23-27,Pratico,True,256.2241906407698
87.84414621124169,305.64844764329814,0.0,1.0,9.0,14.0,Arte,23-27,Teorico,False,148.61262292069176
77.4039065859608,850.4441522776311,,2.0,21.0,9.0,Ingegneria,18-22,Pratico,True,362.61571103781574
60.89888071602734,928.2535805858574,4.162242403509884,4.0,16.0,13.0,Economia,18-22,Pratico,True,389.1548722088002
77.26008535230818,601.8595079853632,6.925437341165832,3.0,22.0,12.0,Medicina,28-32,Teorico,True,263.2292850657211
,90.75186339525376,5.0538614146091785,1.0,29.0,10.0,Arte,28-32,Pratico,False,60.03853170428713
53.95218191780017,94.26150084396001,3.8777798099465777,2.0,17.0,14.0,Medicina,23-27,Pratico,False,53.502476931929394
78.0892929974058,772.7898494036268,7.39665197674733,1.0,,,Arte,,Pratico,True,331.80306246299773
,15.882904800186726,6.488041623686363,2.0,20.0,10.0,Ingegneria,18-22,Pratico,False,28.53290560647063
87.61626164452194,226.25330912153862,7.9746072844513085,1.0,11.0,22.0,Ingegneria,,Pratico,False,116.46061277407028
81.17652469429561,213.5653848131326,3.8077991007201546,1.0,24.0,14.0,Ingegneria,23-27,Pratico,False,109.3983314234697
80.62928327125562,424.4312145039136,7.9746072844513085,3.0,15.0,18.0,Economia,23-27,Teorico,False,193.96127078294217
80.0766672535347,855.0072001679334,8.60111552958086,1.0,23.0,16.0,Ingegneria,28-32,Pratico,True,365.16576869027574
,852.5219406146925,4.986891471588004,1.0,15.0,13.0,Ingegneria,18-22,Teorico,,362.1105193861924
70.87297768961382,20.14476429768719,1.1828288162351241,2.0,20.0,22.0,Medicina,23-27,Teorico,False,29.20151614433551
83.26310064896009,854.74696229945,8.942125093581584,4.0,19.0,15.0,Medicina,28-32,Teorico,True,365.9835026051099
123.20151707814887,674.7894124544035,0.0,2.0,21.0,15.0,Medicina,28-32,Teorico,True,290.71302068067536
85.37358633387363,504.8345498431805,7.077141851023798,2.0,28.0,11.0,Ingegneria,23-27,Pratico,True,226.83818165233194
74.06790691339215,777.9902600279231,2.4540686027745955,2.0,25.0,21.0,Giurisprudenza,23-27,Pratico,False,137.87693167606025
66.20366771010711,,1.5345697910553002,3.0,24.0,16.0,Economia,18-22,Teorico,True,357.98386206205055
76.69477286822574,464.6996327215803,8.94445772130507,1.0,20.0,14.0,,18-22,Teorico,False,207.99383917696935
74.8840391764678,987.9348251300735,2.1391476367016593,3.0,25.0,21.0,Arte,28-32,Pratico,True,417.42522704129954
77.86514064566467,75.48788471115597,5.888535144333125,2.0,21.0,12.0,Economia,28-32,Pratico,,52.96584256372848
74.9100931285653,396.69149178516705,3.3175089789758,2.0,22.0,11.0,Giurisprudenza,23-27,Teorico,False,180.81787375473883
91.62706293556509,704.7697335235462,5.45264606649933,,11.0,8.0,Arte,23-27,Teorico,True,308.85074768343804
85.6592180594328,253.4008090750044,5.2509078550491495,1.0,14.0,16.0,Arte,18-22,Pratico,False,126.53299826232669
76.65600301885424,687.1099037946923,8.54262610019676,1.0,13.0,,Arte,23-27,Teorico,True,296.9864998135135
78.44031823977977,51.25760814724411,4.907978061843713,,25.0,19.0,Giurisprudenza,18-22,Pratico,False,43.54434092464721
82.41969957983166,283.78635292279375,5.936940137638185,1.0,16.0,19.0,Economia,18-22,Pratico,False,137.6467570293032
,259.5667481458648,9.282685051589942,1.0,17.0,15.0,Arte,18-22,Pratico,False,128.09940461777438
64.94660288430327,853.8253134293694,7.54873376105336,2.0,15.0,12.0,Giurisprudenza,28-32,Teorico,True,360.2592328609334
75.72409642510628,810.5376821736418,5.588497623292396,3.0,,16.0,Arte,28-32,,True,346.37345203465935
87.48901465328322,,4.173218281236845,1.0,20.0,16.0,Medicina,23-27,Teorico,False,52.00634462994282
99.18715070057235,893.937816179035,4.784380266657174,2.0,18.0,11.0,Economia,18-22,Teorico,True,386.85283365512004
66.74200245843286,721.3613417304614,7.381324287676955,1.0,20.0,14.0,Economia,23-27,Teorico,,307.8290050009467
76.21758936042438,180.77464464844672,3.2009667817385163,3.0,19.0,13.0,Arte,18-22,Pratico,False,94.85503798933216
58.1002860360297,485.64097251013726,5.841833430427848,5.0,16.0,20.0,Medicina,23-27,Teorico,False,211.10229147182105
96.10956199011363,506.54685925421217,,2.0,17.0,8.0,Medicina,18-22,Teorico,True,
68.6515422305967,54.24495967385234,4.119242717127769,1.0,25.0,15.0,Ingegneria,18-22,Teorico,False,41.88152226700717
72.68365931224795,149.0812628034458,6.492354569687484,1.0,19.0,20.0,Medicina,28-32,Teorico,False,80.78836745808395
84.04321691722944,4.023001927872416,1.8209344014812174,1.0,19.0,10.0,Medicina,18-22,Teorico,False,26.640072406169676
62.93423163946528,382.5609271764011,6.02554176311665,2.0,30.0,19.0,Ingegneria,28-32,Teorico,False,171.30208618608836
75.09545288257888,948.5355506142527,6.8339012243501935,1.0,20.0,18.0,Giurisprudenza,23-27,Teorico,True,401.2594659880397
73.80129867474193,656.3773018260966,5.3933218420316935,1.0,8.0,14.0,Giurisprudenza,18-22,Teorico,True,284.15197814865815
64.54732192888908,323.14313411316454,14.429686333840081,3.0,17.0,18.0,Ingegneria,18-22,Teorico,False,147.17848159054853
84.44426198092462,898.6430974965572,7.9746072844513085,3.0,22.0,23.693549777641323,Medicina,18-22,Teorico,True,384.2848980861244
70.69235518376132,332.01795003413713,7.315974608095887,5.0,18.0,16.0,Medicina,23-27,Teorico,False,153.28328910797367
82.10819481727002,962.2093120601107,5.449570257907013,5.0,22.0,17.0,Arte,18-22,Teorico,True,408.97122624343456
,318.5332841624463,4.627020057358629,2.0,26.0,14.0,Economia,18-22,Teorico,False,147.66962711498437
77.23889619455832,,6.54449064640043,2.0,,9.0,Ingegneria,23-27,Teorico,False,91.56332994157694
62.3277694407234,46.894127297020916,6.3575310494798005,4.0,,14.0,Arte,23-27,Teorico,False,36.82022864607741
62.891524000120846,75.65119987007307,12.276990195933662,3.0,22.0,22.0,Ingegneria,18-22,Teorico,False,47.90023812847212
75.70181464675319,644.2843915012504,4.239215573601264,1.0,15.0,13.0,Medicina,28-32,Teorico,True,280.000379437166
78.65751243668248,669.518519953176,3.733784236623295,1.0,21.0,21.0,Giurisprudenza,18-22,Pratico,True,291.0312832886128
84.07176048786411,480.1554321304041,8.028714294539869,3.0,23.0,10.0,Economia,18-22,Teorico,False,216.48082956906688
75.13579083092787,514.1937525151476,7.741584317640054,2.0,30.0,13.0,Giurisprudenza,28-32,Teorico,True,227.44407982357342
70.99612695378922,248.24481947196386,0.0,2.0,20.0,14.0,Economia,28-32,Teorico,False,433.18002085591365
92.6559208831012,731.1387881345124,5.390778066796689,2.0,24.0,15.0,Ingegneria,23-27,Teorico,True,319.71321371205573
73.50282531279483,522.4794544560491,5.595809812719253,1.0,24.0,10.0,Economia,18-22,Pratico,,230.48304839498618
72.4125015269323,247.64856612060737,6.915648693226302,3.0,18.0,13.0,Economia,23-27,Pratico,False,120.09161203700002
81.69468152525322,742.2828081385105,4.203256221562777,1.0,21.0,15.0,Ingegneria,28-32,Teorico,True,321.00120209082394
75.41720615490132,199.1811866764368,1.4715427229821363,1.0,11.0,11.0,Medicina,18-22,Teorico,False,102.15048224474691
123.20151707814887,305.6058905002713,4.562930561874848,4.0,17.0,19.0,Arte,18-22,Teorico,False,150.7305583959284
64.22461594060127,202.5272976007837,8.487179453027611,1.0,19.0,17.0,Medicina,18-22,Teorico,False,99.42958587719109
45.057955385952944,99.79371737778109,5.360351464058104,2.0,21.0,17.0,Economia,28-32,,False,52.89883842049251
73.50905951812315,994.9991455934651,9.184443196096552,3.0,36.66630421581731,14.0,Economia,18-22,Teorico,True,419.1339317732133
70.73156283959348,89.00856321870066,7.3144365412030155,2.0,25.0,10.0,Economia,28-32,Teorico,False,56.09145048523801
89.92201759938682,582.7042544177837,7.9746072844513085,3.0,15.0,16.0,Giurisprudenza,23-27,Pratico,True,259.97779786743354
82.94558069547011,770.276731635168,7.9746072844513085,1.0,21.0,17.0,Ingegneria,18-22,Teorico,True,332.5884627444991
72.4011974557785,901.8858402487728,5.624370675843291,1.0,19.0,9.0,Ingegneria,18-22,Teorico,True,381.9122582686584
67.28443067654243,45.73273703009117,4.010626816625443,3.0,25.0,13.0,Arte,23-27,Teorico,False,38.07736133333665
70.32910378247504,139.3629652818269,0.24259214185742817,1.0,26.0,18.0,Medicina,23-27,Teorico,False,76.81965803328752
75.77894889376427,211.8268681308778,5.51941594710359,2.0,,11.0,Ingegneria,,Teorico,False,106.91249032577007
77.6623377164225,68.25215352303138,4.077817133025341,,21.0,19.0,Medicina,23-27,Teorico,,50.19178101083677
72.46409418054765,928.2122312356494,3.3138625135656596,2.0,20.0,13.0,Giurisprudenza,28-32,Pratico,True,392.69273449706753
75.2574446802378,628.3277280720338,,3.0,25.0,11.0,Ingegneria,23-27,Teorico,True,273.3997589613869
76.13828613891887,512.6480912554972,11.573200283289685,3.0,15.0,14.0,Ingegneria,28-32,Pratico,True,226.74340231554558
89.08151211018529,185.04124955486645,3.823824952613804,2.0,21.0,13.0,Economia,18-22,Teorico,False,100.35857095974079
97.574892705574,837.1890447441098,2.216327619720069,1.0,20.0,18.0,Medicina,18-22,Teorico,True,363.9264529473441
,766.2401372264636,0.14467310930709232,3.0,13.0,15.0,Arte,18-22,Teorico,True,332.0339224659337
65.50221792148082,234.4153510126471,3.231735222486512,1.0,20.0,9.0,Medicina,18-22,Teorico,False,113.09363225925443
73.51562798860226,875.1778519311533,1.1664093825998254,,15.0,13.0,Medicina,23-27,Teorico,True,372.00918823078206
54.10712191750001,35.20071858629692,3.491172876909326,3.0,18.0,15.0,Economia,28-32,Teorico,False,29.96330672207784
76.68597826962662,657.3407235556573,1.2267280679590797,2.0,17.0,10.0,Ingegneria,23-27,Pratico,True,285.819410096355
77.93448793182529,,9.377839226439598,4.0,19.0,21.0,Arte,23-27,Pratico,True,332.68406543756043
79.02333643938296,109.63261715780848,4.484063795169304,3.0,20.0,9.0,Ingegneria,18-22,Teorico,,67.11164141542136
82.32874532332355,123.38475814687055,4.82483253155709,2.0,23.0,18.0,Giurisprudenza,23-27,,False,73.57004360258958
74.79945458646358,398.33492352265876,1.0131287012851127,4.013719932992367,17.0,11.0,Giurisprudenza,23-27,Teorico,False,181.67249291487408
85.90233631952071,,11.09974851455246,3.0,16.0,18.0,Medicina,18-22,Pratico,False,124.28304238571705
85.72680371229967,637.7039988165964,0.40172561224852643,2.0,17.0,18.0,Arte,28-32,Pratico,True,280.7594680791036
,242.47219188896196,2.9519640537681595,3.0,16.0,16.0,Medicina,23-27,Pratico,False,118.52548925845319
69.18674503477658,580.1524049202477,6.177341706720629,,16.0,12.0,Ingegneria,28-32,Pratico,True,252.19925130786
123.20151707814887,587.3602821339672,3.138535904218914,1.0,14.0,25.0,Medicina,18-22,Pratico,True,254.27079226568122
60.49352368849952,518.7946253928022,4.460236288936873,1.0,14.0,18.0,Giurisprudenza,18-22,Teorico,True,225.21988363477706
,514.1214115895406,2.1461056938693224,4.0,17.0,12.0,Ingegneria,28-32,Pratico,True,225.55582160341055
82.86814066368636,674.3281877397046,5.75277256642223,3.0,17.0,14.0,Arte,23-27,,True,294.0164400383456
60.18430891602491,936.0546085911853,6.51049669819216,3.0,26.0,18.0,Arte,18-22,Teorico,True,391.8260864414624
81.88586925511292,856.93969441391,7.3274609041072285,2.0,17.0,9.0,Economia,28-32,Teorico,True,366.60889245168715
98.97073805262524,344.20612982013154,5.164091348445172,1.0,18.0,19.0,Ingegneria,23-27,Teorico,False,166.85726420899567
75.86024308681661,54.40646780062086,10.057046475279613,2.0,26.0,13.0,Medicina,23-27,Teorico,False,43.514955398765366
83.38929739207886,381.7353270890611,4.810085666658575,1.0,17.0,18.0,Giurisprudenza,28-32,Pratico,False,177.22991148658227
63.81822602794912,771.6839169487978,3.753098366072354,1.0,36.66630421581731,16.0,Medicina,28-32,Teorico,,327.44372475129666
75.65746351190884,557.9601185934423,3.8049487724936464,1.0,19.0,18.0,Economia,18-22,Teorico,True,245.50079161370022
72.6522542257774,898.6799664684465,1.4908056730276158,3.0,19.0,13.0,Ingegneria,23-27,Teorico,True,381.1185822878091
80.45421075270605,154.32467949969364,6.6975553760359885,3.0,16.0,20.0,Giurisprudenza,18-22,Teorico,False,
66.41105805761062,605.6649934532655,1.887984899761788,3.0,36.66630421581731,19.0,Giurisprudenza,28-32,Teorico,True,262.0005163086132
79.37897082527873,710.0354112322967,7.801569009057136,2.0,,23.693549777641323,Medicina,18-22,Teorico,True,307.04769883959665
58.96565187613178,91.16430179985046,8.843094978400412,2.0,16.0,18.0,Medicina,18-22,Teorico,False,53.271106784939676
65.53638054500227,648.7439273235026,2.2614660814164194,2.0,17.0,20.0,Medicina,23-27,Teorico,True,278.9323384847601
70.97381060152193,993.5437065772926,3.2103442240572027,1.0,18.0,16.0,Ingegneria,,Teorico,True,418.38859138896794
81.37713559017827,98.54237576289893,0.0,2.0,25.0,,Giurisprudenza,18-22,,False,63.83009098221305
91.64457057990506,274.2055095054885,10.05095137416145,3.0,24.0,17.0,Ingegneria,,Teorico,False,136.1704798387508
69.93263606729238,911.8744266378683,7.9746072844513085,1.0,10.0,17.0,Ingegneria,28-32,Teorico,True,385.2100123666141
88.39314818857878,938.434828259799,3.8689613176041604,,20.0,17.0,Economia,28-32,Teorico,True,401.5049796287328
83.94087961907755,62.817938356913736,9.726714549299745,3.0,17.0,17.0,Ingegneria,28-32,Teorico,False,49.33676777355878
86.32803919686746,359.8803188951063,4.927830892931454,4.0,18.0,14.0,Economia,23-27,,False,169.3577562278096
76.59263186899648,819.329044971793,5.980657468076265,2.0,18.0,17.0,Arte,23-27,Pratico,True,350.1113418026086
62.7289485207818,397.3714178705705,3.8372462078844363,1.0,15.0,12.0,Ingegneria,18-22,Teorico,False,177.3835270836743
60.78150996866937,414.83768004661556,0.0,1.0,19.0,10.0,Arte,18-22,Teorico,False,184.16952500924702
64.67206162405647,495.8814430012062,5.800394090565876,1.0,26.0,13.0,Arte,23-27,Teorico,False,217.17415627864287
68.19052446919615,491.3772007594143,8.615989367922271,,23.0,,Medicina,23-27,Teorico,False,216.14643870773233
68.4693077860989,584.309814605691,5.372933203597384,1.0,26.0,16.0,Ingegneria,28-32,Teorico,True,253.72742485774637
82.2607148548426,935.071420381395,5.646767242923611,2.0,17.0,12.0,Arte,23-27,Pratico,,398.14210588471843
85.89483555190372,564.4295394817894,1.2985658213414055,1.0,22.0,15.0,Giurisprudenza,23-27,Teorico,True,251.41040987615276
69.27611596648477,572.0211813255625,4.107518321477149,1.0,30.0,16.0,Ingegneria,28-32,Pratico,True,
83.15645396669774,119.61481857151912,3.675704611848541,1.0,19.0,,Giurisprudenza,28-32,Pratico,,433.18002085591365
69.50040531208157,,3.441266381226771,4.0,21.0,16.0,Economia,28-32,Pratico,False,182.33101756544454
76.32039582723625,,1.9557138508846448,2.0,14.0,22.0,Giurisprudenza,18-22,Pratico,True,258.84846306567795
91.881850998078,356.53527165901255,1.0267045594466415,1.0,17.0,14.0,Ingegneria,18-22,Pratico,False,170.07599350708378
89.69103433717981,356.8845112981147,1.7489967461754947,2.0,19.0,12.0,Ingegneria,23-27,Teorico,,169.4862151457823
72.78224858152375,863.354450689835,2.6894676929209016,4.0,19.0,23.693549777641323,Arte,18-22,Teorico,True,366.907508081099
63.89920339095882,552.6685585119073,0.0,2.0,20.0,14.0,Economia,28-32,Pratico,True,240.2371844220506
64.99493581848812,555.3620021515144,9.95148406290627,5.0,26.0,12.0,Ingegneria,23-27,Teorico,True,240.64813319986155
89.57789810299465,751.0872547947313,6.415327455762059,4.0,24.0,21.0,Economia,18-22,Pratico,True,326.6667386032147
70.62169331438459,761.4396800957169,3.7248441273474575,2.0,,16.0,Arte,18-22,Pratico,True,325.3898956198674
123.20151707814887,844.5616523662002,6.241740839623407,1.0,21.0,9.0,Economia,23-27,Pratico,True,361.2904937388307
67.35722625940956,63.53582428717075,4.826338355166221,1.0,18.0,11.0,Giurisprudenza,23-27,Teorico,,45.13886375717455
84.61331801756609,996.3841899444012,2.106243320156708,4.0,25.0,14.0,Giurisprudenza,28-32,Pratico,True,423.72704705101467
,390.07499334465246,,1.0,16.0,12.0,Ingegneria,,Pratico,False,181.4438200244506
